User ID,User Name,Gender,Age Group,Country,Course ID,Course Name,Category,Enrollment Date,Completion Date,Completion Status,Course Rating,Time Spent (hrs),Final Score (%)
ce3180cb-363c-496c-a5e5-59188aafdf8c,Malik Ellison,Female,35-44,Canada,C1003,Business Course 4,Marketing,3/24/2025,4/12/2025,Completed,2,17.71,85.32
1abf9672-7d06-4659-95c5-063398ceed22,Patrick Hughes,Female,35-44,Canada,C1045,Finance Course 6,Business,5/25/2023,,In Progress,,4.58,
e20f7b24-5d2c-4c4f-a0ba-b4f8c3067ca2,Michael Hays,Female,55+,UK,C1006,Business Course 7,Technology,4/15/2024,6/19/2024,Completed,1,12.02,67.06
7b0f13f3-c818-454a-98ef-8ae6ce677b57,Heather Brennan,Male,55+,Germany,C1020,Design Course 1,Business,3/31/2025,5/7/2025,Completed,2,20.22,94.69
eed3a7a2-e0a2-48a8-b117-49f4d99ecd06,Julie Burns,Other,35-44,UK,C1018,Technology Course 9,Marketing,6/18/2023,,In Progress,,13.72,
60521642-e7d0-4737-b2f5-ff998eda8141,Jacob Holloway,Male,25-34,Australia,C1004,Business Course 5,Finance,7/10/2024,9/9/2024,Completed,2,17.87,89.12
e7625f73-c68a-4578-8157-8f43e549194d,Tiffany Ellison,Male,45-54,USA,C1045,Finance Course 6,Business,2/1/2024,3/13/2024,Completed,4,13.86,83.25
92da1baf-a596-4a2b-9c10-d6dd72f614a3,Alexander Miller,Male,18-24,India,C1039,Marketing Course 10,Finance,3/30/2025,,Dropped,,2.01,
d0a83ae8-84c3-4b0a-9d9a-fdf7584f0b2b,Sharon Davis,Male,18-24,USA,C1006,Business Course 7,Technology,7/25/2023,10/8/2023,Completed,5,11.23,94.89
c1475a85-8ad6-428b-b1dc-8b96ee24535b,Ashley Nichols,Male,45-54,Australia,C1041,Finance Course 2,Technology,7/9/2023,9/21/2023,Completed,1,28.22,79.26
1b5d4a09-9932-428e-b8c3-0ce4cc36deba,Christian Norman,Male,25-34,Germany,C1033,Marketing Course 4,Marketing,12/10/2023,1/7/2024,Completed,4,17.69,85.57
b9f423e0-a07f-48fd-bb87-d47d87d6d226,Caitlin Jackson,Other,55+,UK,C1044,Finance Course 5,Finance,7/11/2023,9/11/2023,Completed,5,22.38,81.24
ee016969-dcbc-4969-a812-df42eaf07818,Jared Strong,Male,18-24,India,C1044,Finance Course 5,Finance,4/24/2025,7/17/2025,Completed,1,25.96,67.03
ba75a962-12b1-4ccb-9a2a-714a5397cab3,Megan Johnson,Female,45-54,Germany,C1009,Business Course 10,Finance,2/24/2025,5/25/2025,Completed,2,14.66,61.11
4a5e7e17-cbc2-483e-9df6-78026d3c1765,Beverly King,Other,18-24,Canada,C1004,Business Course 5,Finance,8/14/2023,10/24/2023,Completed,4,18.73,75.94
2f413537-6057-4449-b836-eb8d691d78b3,Joseph Williams,Female,18-24,Canada,C1032,Marketing Course 3,Design,7/4/2024,8/7/2024,Completed,3,5.51,77.7
a1303783-0bc5-49bd-8e91-22e5a0431e92,Lawrence Jones,Other,25-34,USA,C1008,Business Course 9,Marketing,8/6/2023,,Dropped,,4.37,
32c96567-435c-426f-8ca1-e904e89a21e2,Tyler Nash,Female,45-54,India,C1034,Marketing Course 5,Finance,9/12/2023,,In Progress,,4.69,
3d139f15-008b-41f2-84eb-5e3193b3bc2b,Christopher Diaz,Female,55+,Germany,C1042,Finance Course 3,Design,6/4/2024,6/17/2024,Completed,3,29,66.2
eca39e89-32eb-496b-8616-cbbc04e2f3a7,Regina Watkins,Other,35-44,Germany,C1023,Design Course 4,Marketing,1/6/2024,1/18/2024,Completed,4,18.17,81.42
cef5cf3d-f338-424d-8c72-a8df28f82e78,Rebecca Clark,Male,45-54,Australia,C1043,Finance Course 4,Marketing,2/17/2025,,In Progress,,28.88,
52bda647-cf7a-48db-b4ae-f76613ed1ac7,Melanie Carlson,Other,35-44,India,C1024,Design Course 5,Finance,3/11/2024,4/23/2024,Completed,2,5.63,81.5
4a58442b-b962-4410-8b36-a45cd26a159b,Peggy Acosta,Male,18-24,Australia,C1008,Business Course 9,Marketing,4/23/2025,7/9/2025,Completed,1,8.63,83.55
2f906938-4286-400e-b5eb-1259164acc36,Nicole Young,Male,25-34,UK,C1013,Technology Course 4,Marketing,4/22/2025,,In Progress,,13.6,
31c976e3-30f9-47ab-9598-04bf4f39475a,Chelsey Gutierrez,Male,45-54,UK,C1049,Finance Course 10,Finance,6/17/2024,,Dropped,,2.3,
f4234355-6eb4-4074-bc52-4bd455e67fb3,Brooke Evans,Other,55+,Germany,C1042,Finance Course 3,Design,8/28/2024,10/1/2024,Completed,3,20.52,85.27
9bcd9a30-9dd2-49ab-8985-6cf472d2988c,Brittney Pollard,Male,55+,India,C1037,Marketing Course 8,Design,3/21/2025,4/10/2025,Completed,1,14.67,73.18
c8db8a02-61e9-49dc-918d-d29b9e36855c,Alexander Williams,Other,55+,USA,C1001,Business Course 2,Technology,5/9/2024,,Dropped,,2.39,
c23d1dec-3f3e-4066-9a2c-041854c74ada,Michael Hodge,Male,25-34,USA,C1006,Business Course 7,Technology,5/16/2025,8/8/2025,Completed,5,15.83,83.31
4ec37ffa-fcc8-4cc1-9415-c2bdafe1dc0b,Mark Edwards,Male,35-44,Australia,C1035,Marketing Course 6,Business,10/7/2024,,Dropped,,4.81,
b572430b-2470-488d-b619-4b1b1def538a,David Cuevas,Male,45-54,India,C1045,Finance Course 6,Business,12/15/2024,1/9/2025,Completed,4,4.21,91.22
ddaff359-20ad-41b5-8879-9b070e93abfa,Drew Garcia,Male,18-24,Canada,C1017,Technology Course 8,Design,5/12/2024,6/17/2024,Completed,4,10.78,66.3
2fb2b0da-db3f-421d-a71b-d5b0b214339a,Arthur Hill,Other,45-54,USA,C1001,Business Course 2,Technology,5/2/2025,5/22/2025,Completed,2,25.82,93.66
96922cf3-6203-4491-a699-ce7466cf88d0,Linda Braun,Female,25-34,India,C1042,Finance Course 3,Design,10/29/2023,1/7/2024,Completed,1,27.66,83.22
3ffcfa21-2a07-43e5-941e-5256220be3b3,Christine Hamilton,Male,55+,Germany,C1009,Business Course 10,Finance,4/17/2024,,Dropped,,3.81,
3d31ef83-0145-428d-a960-abc1c732abb4,Tom Gross,Male,55+,India,C1010,Technology Course 1,Business,2/20/2025,3/25/2025,Completed,1,16.81,92.51
936a4d25-fbd7-4a00-acfc-018d61359bbe,Kimberly Jordan,Female,45-54,Germany,C1003,Business Course 4,Marketing,5/31/2023,8/20/2023,Completed,1,2.37,61.83
127d5d57-f859-45c7-b70f-2d15891f86f2,Jose Brown,Other,55+,Australia,C1006,Business Course 7,Technology,5/17/2025,7/1/2025,Completed,5,22.71,80.57
fdcc00bb-8d70-4dd2-9377-0b7a39461e7a,Kelly Rodgers,Female,35-44,Canada,C1012,Technology Course 3,Design,3/10/2024,,Dropped,,0.63,
9ca4d390-515f-4e8e-a62f-af30a4aa4f7c,Luke Shields,Male,25-34,Canada,C1015,Technology Course 6,Business,11/18/2024,12/23/2024,Completed,5,16.48,98.26
c0aa87ba-ab5a-4267-b381-db540b885de2,David Strong,Other,35-44,USA,C1044,Finance Course 5,Finance,8/11/2024,9/14/2024,Completed,1,2.1,95.44
09bb96e1-a0ca-4fc6-ba73-f2d669e697d7,Melissa Potts,Male,45-54,UK,C1026,Design Course 7,Technology,4/29/2024,,In Progress,,28.44,
fb75e28a-47e9-44ea-81cd-d215b8797cc4,Breanna Stevens,Male,55+,Canada,C1002,Business Course 3,Design,7/12/2023,8/5/2023,Completed,1,4.44,85.51
6c264780-e505-484f-82dc-17aa8d93a0ea,Linda Russo,Other,35-44,Canada,C1036,Marketing Course 7,Technology,8/7/2023,,Dropped,,3.95,
95628c73-b8f5-4377-a474-b5a590fd6c70,Michelle Meyer,Male,55+,UK,C1044,Finance Course 5,Finance,10/21/2023,,In Progress,,17.94,
0470a7f3-c47e-4105-bbc5-147dbb42a2dd,Matthew Lin,Other,18-24,Germany,C1009,Business Course 10,Finance,5/14/2025,,In Progress,,22.72,
1f0cacc3-cace-4b22-9f40-8ca5bfdc274b,Jennifer Meyer,Female,45-54,Canada,C1032,Marketing Course 3,Design,5/24/2024,,In Progress,,29.99,
ada413a4-a5ff-4e72-a515-31175e2c66d9,Paul Garcia,Male,25-34,Canada,C1013,Technology Course 4,Marketing,3/20/2024,,Dropped,,3.51,
91e11805-02e1-4d92-85a2-4b8450588bcb,Jerry Whitaker,Male,18-24,UK,C1013,Technology Course 4,Marketing,9/11/2023,,In Progress,,21.3,
42f9f7c2-e5f7-4d4e-94f7-f27ef6402218,Jessica Booth,Male,35-44,USA,C1026,Design Course 7,Technology,5/5/2025,6/5/2025,Completed,2,15.8,84.58
a1b4305f-fccd-495a-98b6-bf80670e47ab,Scott Wagner,Other,55+,Canada,C1031,Marketing Course 2,Technology,1/31/2024,,Dropped,,4.92,
33e23611-457a-4150-a7e9-22e65c16f290,Cynthia Johnson,Female,35-44,Australia,C1008,Business Course 9,Marketing,10/26/2024,12/19/2024,Completed,3,12.66,64.47
7b23551b-be92-4f0a-8952-647f8df8fba4,Lisa Norris,Female,55+,India,C1000,Business Course 1,Business,6/12/2024,8/29/2024,Completed,3,4.77,96.1
31a613a9-c1a6-48d1-b348-42c8a0c06aed,Chase Cruz,Other,35-44,Australia,C1001,Business Course 2,Technology,5/24/2024,6/20/2024,Completed,5,14.83,72.08
0c6d4ef6-d56b-47b1-9055-4cbeb193b15c,Jorge Pierce,Female,45-54,Australia,C1017,Technology Course 8,Design,11/1/2024,11/13/2024,Completed,1,24.35,64.5
398de9b8-fe53-4469-938f-5a024ffac34d,Laura Townsend,Male,18-24,UK,C1031,Marketing Course 2,Technology,10/3/2024,12/1/2024,Completed,3,12.1,83.52
05aa5c88-d4e3-4b21-afb7-5e2e31ca2a8c,Christopher Knight,Female,25-34,India,C1037,Marketing Course 8,Design,9/22/2023,12/2/2023,Completed,5,22.14,88.04
389c9cd1-093f-4936-ab66-3d86d12bbf36,Barbara Cooper,Male,35-44,USA,C1009,Business Course 10,Finance,12/29/2024,,In Progress,,9.29,
3551c71f-966d-4540-9dd2-10eb9fe32370,Jacqueline Marshall,Other,45-54,Australia,C1036,Marketing Course 7,Technology,4/5/2024,,In Progress,,17.42,
56bc598c-2474-43a1-85f3-0ce2bbda8e87,Kristen Ryan,Female,35-44,UK,C1008,Business Course 9,Marketing,11/9/2024,,In Progress,,26.2,
280e5b82-301a-4120-b9ab-8af09d935339,Charles Banks,Male,55+,UK,C1047,Finance Course 8,Design,10/22/2024,,Dropped,,1.32,
938d8e8f-ce92-49ae-ad1b-bc6c9e6ad296,Heather Henson,Other,18-24,UK,C1048,Finance Course 9,Marketing,9/4/2023,9/10/2023,Completed,2,15.16,95.77
3155bd52-0d13-4028-a991-33ed8b9348ed,Mitchell Bates,Male,18-24,USA,C1004,Business Course 5,Finance,12/2/2024,2/10/2025,Completed,5,15.63,65.42
a8bf17f9-1843-45b2-bb59-c14a79b43113,Richard James,Other,45-54,Australia,C1021,Design Course 2,Technology,6/1/2023,8/19/2023,Completed,3,4.19,79.69
6dcef427-b9b2-44db-a1af-e12b3091e1ed,Ashley Hernandez,Female,35-44,UK,C1039,Marketing Course 10,Finance,6/10/2023,,In Progress,,25.96,
6780b09d-c766-4cf1-a52c-f6860689747a,John Mcbride,Female,45-54,Canada,C1032,Marketing Course 3,Design,7/9/2023,,Dropped,,0.76,
d3670ce1-b7cf-4e92-be53-9424167caef7,Charlene Ellis,Male,55+,Canada,C1034,Marketing Course 5,Finance,1/13/2024,4/3/2024,Completed,5,6.68,70.15
1cab5a68-1af5-4291-97f2-8cd8728849e9,Jaime Short,Other,55+,India,C1007,Business Course 8,Design,1/12/2025,,In Progress,,18.8,
82a3db3d-5664-46c1-a3f3-c86f0003caa6,Paul Jackson,Other,35-44,India,C1018,Technology Course 9,Marketing,5/3/2025,5/11/2025,Completed,2,13.94,75.81
c3106c51-d33c-42c2-a93c-0a950b620dd0,Deborah Turner,Other,25-34,Canada,C1003,Business Course 4,Marketing,6/11/2023,8/7/2023,Completed,5,26.58,62.4
5b45a80f-6137-4154-ba97-46c7a915349c,Thomas Burton,Female,18-24,Australia,C1009,Business Course 10,Finance,7/20/2023,8/13/2023,Completed,3,11.55,70.07
78a6531a-91a4-4169-9505-6ffa11862873,Steven Newman,Male,45-54,UK,C1011,Technology Course 2,Technology,5/24/2023,,Dropped,,2.46,
d85f56ec-c2e4-4f74-9c70-5e3094541e79,Anne Cohen,Other,55+,Australia,C1010,Technology Course 1,Business,7/10/2023,,In Progress,,21.91,
8f2243a9-fa57-4021-845e-d800e5a761df,Kathryn Bell,Other,35-44,India,C1030,Marketing Course 1,Business,3/17/2024,,Dropped,,4.75,
801ef35a-cddd-4466-b799-0881c590e889,Madison Anderson,Other,45-54,Canada,C1041,Finance Course 2,Technology,5/28/2023,,In Progress,,29.23,
f353b51a-4648-47ce-9138-a26a7a88c15d,Maria Vega,Female,45-54,USA,C1029,Design Course 10,Finance,7/4/2023,9/11/2023,Completed,1,13.04,81.38
a6475f4e-eba4-446b-b1fe-1b96d056a900,Erica Little,Other,25-34,UK,C1014,Technology Course 5,Finance,11/3/2024,,Dropped,,0.6,
91437a20-4454-498d-9f3c-e7d6ac9af609,James Smith,Other,55+,USA,C1022,Design Course 3,Design,6/2/2024,7/1/2024,Completed,5,27.43,65.04
5efdc87a-c4f4-4bd7-af67-e04cd6d545f4,Amanda Smith,Other,25-34,India,C1030,Marketing Course 1,Business,2/25/2025,5/10/2025,Completed,1,9.45,94.48
c19653fe-befb-4310-b8ae-699c69aa0e06,Dr. Amanda Montgomery,Other,25-34,India,C1026,Design Course 7,Technology,8/7/2023,,Dropped,,3.24,
26c8b565-e0fa-4970-a204-3d422e892281,Patrick Hartman,Other,35-44,India,C1027,Design Course 8,Design,5/28/2023,,Dropped,,3.93,
e8894bcb-c3c3-4488-82c5-927a3be6c54b,Jose Jimenez,Other,18-24,UK,C1048,Finance Course 9,Marketing,8/2/2024,10/19/2024,Completed,2,29.47,70.93
019d60c1-f4c0-43ea-a4d3-af7df4496a9f,Cynthia Waller,Other,55+,Canada,C1033,Marketing Course 4,Marketing,1/21/2025,,In Progress,,13.61,
b121da65-ce90-4db6-bf7f-e100c3f48d58,Linda Andrews,Female,55+,Australia,C1002,Business Course 3,Design,4/19/2025,4/27/2025,Completed,3,6.58,68.15
241b3e12-fd07-4986-b392-6bf455dc57b8,Shelly Stewart,Female,25-34,USA,C1025,Design Course 6,Business,8/3/2024,,In Progress,,25.64,
be26ba21-1aef-4baa-a315-ae8b01bc3d74,Kevin Bradley,Male,55+,Australia,C1029,Design Course 10,Finance,10/28/2023,11/30/2023,Completed,5,23.55,88.58
96f70714-a81b-48e4-91e2-18b618427ea0,Robert Allen,Other,35-44,India,C1044,Finance Course 5,Finance,6/26/2023,,In Progress,,3.1,
d581c964-a760-43ba-b471-46bd96eb3cda,Alyssa Butler,Male,45-54,India,C1037,Marketing Course 8,Design,11/1/2023,1/15/2024,Completed,2,8.22,73.98
5cc7d637-3edd-436e-a3ca-53c648174615,Debra Graham,Female,25-34,USA,C1045,Finance Course 6,Business,10/6/2024,12/6/2024,Completed,1,10.36,64.77
cdaa52db-bffd-4abf-a349-b69b3653ffa4,Christopher Ortiz,Other,45-54,USA,C1010,Technology Course 1,Business,8/7/2023,,In Progress,,2.08,
132c73c6-f61a-43a4-a3ca-4eea1b617bbe,Julia Mcintosh,Male,25-34,UK,C1042,Finance Course 3,Design,10/28/2024,11/2/2024,Completed,5,8.13,76.4
4eccb8af-8f29-4bb6-b482-17da90045bab,Nicole Summers,Male,25-34,UK,C1029,Design Course 10,Finance,4/19/2025,,In Progress,,8.63,
e73209df-049d-4838-8076-dee12eea964b,Matthew Rodriguez,Male,45-54,India,C1006,Business Course 7,Technology,4/18/2025,,In Progress,,23.15,
0ad5c20f-e0bd-4131-ac80-59c3ac2aa20e,Breanna Martin,Male,18-24,USA,C1031,Marketing Course 2,Technology,7/29/2023,10/20/2023,Completed,3,28.32,60.42
92daab7c-2dfc-411c-845b-90974ecb6c50,Timothy Medina,Other,45-54,USA,C1018,Technology Course 9,Marketing,1/3/2024,,Dropped,,1.27,
fece9650-a707-4b37-90d7-a7cfe1490c05,Megan Webb,Female,55+,Germany,C1014,Technology Course 5,Finance,3/25/2025,,In Progress,,23.26,
74086a96-0866-418d-be13-d17d20981040,Robert Allen,Other,45-54,Canada,C1020,Design Course 1,Business,10/29/2023,,In Progress,,24.86,
798608c9-47ec-44e5-b945-3a9d8ee7816a,Jessica James,Male,25-34,USA,C1046,Finance Course 7,Technology,2/1/2024,2/7/2024,Completed,5,6.9,83.45
dd9f4984-c1e2-43ea-8ce8-031005b7d99b,Judy George,Other,55+,UK,C1047,Finance Course 8,Design,8/24/2024,,In Progress,,6.16,
a694c684-4a48-4590-b595-5ca88d77c597,William Garrett,Male,55+,USA,C1003,Business Course 4,Marketing,4/18/2025,6/29/2025,Completed,5,3.88,83.39
02651bd4-613f-4e9a-93e0-d34375daad51,Michelle Gomez,Other,18-24,Canada,C1033,Marketing Course 4,Marketing,9/2/2023,,Dropped,,2.51,
32aa6e73-317c-444f-bc1b-1930ffc191f7,Keith Gilbert,Female,45-54,Canada,C1017,Technology Course 8,Design,6/12/2023,8/14/2023,Completed,5,14.65,70.15
24a81f77-9eb4-4ca1-8f71-68b5e9de6473,Gloria Robertson,Other,45-54,USA,C1035,Marketing Course 6,Business,3/31/2024,,In Progress,,5.33,
8712f093-a353-44f9-9d16-fcdf26db2650,Ernest Arellano,Female,18-24,UK,C1000,Business Course 1,Business,9/21/2024,,Dropped,,4.96,
7682bdc8-b087-4613-9545-26cad40d3f8f,Jamie Delgado,Other,35-44,Canada,C1013,Technology Course 4,Marketing,7/22/2023,,In Progress,,27.09,
6dff2b17-820a-474b-9025-65c7c60c1a81,Kelly Alvarez,Other,45-54,India,C1012,Technology Course 3,Design,12/16/2024,,In Progress,,6.97,
3d3854e3-4ce2-489f-b3f4-a0cc065984dc,Erin Miller,Other,45-54,Germany,C1009,Business Course 10,Finance,2/14/2024,4/2/2024,Completed,4,10.35,69.25
60180f13-8240-4756-ba61-2e5896c0fdc3,Sabrina Hopkins,Female,18-24,Australia,C1042,Finance Course 3,Design,5/4/2024,6/14/2024,Completed,3,27.3,64.22
8632d872-cb9a-4749-8985-b5d840fa8673,Leslie Lewis DVM,Male,18-24,India,C1041,Finance Course 2,Technology,11/18/2023,12/11/2023,Completed,2,3.07,72.3
b7bc8cf5-4d58-4d96-8dd5-f8677808bcd7,Crystal Murphy,Male,45-54,Australia,C1044,Finance Course 5,Finance,8/15/2024,10/12/2024,Completed,3,10.39,66.49
25e57dd7-8837-4bf0-90ca-0d3169ee0015,Christopher Collier Jr.,Other,18-24,USA,C1036,Marketing Course 7,Technology,5/5/2024,,In Progress,,23.27,
9c8e6d15-2e05-4781-87ea-03fa5c94b03b,Matthew Ortiz,Male,18-24,Germany,C1018,Technology Course 9,Marketing,2/22/2024,2/28/2024,Completed,2,5.98,83.24
eb0dd02b-f934-4304-a812-96d94317d7b5,Mary Edwards,Other,18-24,Germany,C1042,Finance Course 3,Design,5/17/2024,7/27/2024,Completed,2,1.8,80.47
7708f495-b613-4811-ae09-774f6be11464,Amber Webb,Male,55+,Canada,C1007,Business Course 8,Design,1/11/2024,2/27/2024,Completed,2,9.5,97.13
b63ee180-f108-4b51-bfe1-f0d72baf1fc7,Regina Moore,Male,55+,UK,C1015,Technology Course 6,Business,10/12/2024,,In Progress,,7.25,
310b9769-9119-4213-8915-8976a1ef1075,Kimberly Fleming,Female,25-34,Australia,C1034,Marketing Course 5,Finance,12/6/2023,,Dropped,,1.06,
ced76fe2-8dca-476f-971c-3ff176f96980,Karen Pearson,Female,18-24,Germany,C1024,Design Course 5,Finance,3/23/2025,4/8/2025,Completed,2,13.8,67.22
8219c832-08bb-4455-becc-002cac63c0c7,James Perez,Male,35-44,Germany,C1003,Business Course 4,Marketing,7/16/2023,9/6/2023,Completed,5,7.89,90.22
08c91947-7ac3-41b6-b004-e7644a594e9c,Emily Humphrey,Other,35-44,UK,C1002,Business Course 3,Design,4/5/2024,4/25/2024,Completed,3,14.75,99.93
03c3d233-4687-4355-9135-43e33bf4e6e3,James Mcgee,Other,25-34,UK,C1008,Business Course 9,Marketing,7/21/2024,9/19/2024,Completed,3,14.41,80.78
7d3efec1-66f6-4b27-9afd-bab24baaa39d,Shawn Carpenter,Male,35-44,USA,C1018,Technology Course 9,Marketing,2/14/2024,3/8/2024,Completed,5,17.13,90.32
e449e867-76c8-456d-a957-4a3ad2bbed6f,Brittany Lewis,Female,55+,Australia,C1043,Finance Course 4,Marketing,12/23/2023,,Dropped,,3.29,
124f4529-089b-4f9a-bc66-e2d3b9dbc02e,Bryan Le,Other,18-24,Canada,C1044,Finance Course 5,Finance,6/24/2024,8/25/2024,Completed,4,6.55,88.29
376cff6d-3a6b-45ab-a35e-39e5ac36a26a,Michelle Heath,Other,35-44,Germany,C1023,Design Course 4,Marketing,10/18/2023,,In Progress,,28.52,
3ecc8f38-2077-47e1-bbae-42079924323e,Stephanie Chambers,Female,35-44,USA,C1002,Business Course 3,Design,8/3/2024,,Dropped,,1.82,
93a25a16-077d-412e-a4c5-6778ae3b8719,Katherine Acosta DDS,Male,55+,India,C1035,Marketing Course 6,Business,2/3/2024,,In Progress,,26.23,
63013d44-d51e-46fb-b66a-170a2475d1e3,Stacie Griffith,Female,55+,India,C1030,Marketing Course 1,Business,12/25/2024,,Dropped,,4.58,
083c4110-900c-4fc9-8786-ae412933e954,Nathaniel Williams,Male,55+,India,C1012,Technology Course 3,Design,7/5/2024,9/11/2024,Completed,1,1.03,78.98
d7980704-983c-45be-aeb1-8de58a9e7cde,Amanda Herrera,Other,35-44,UK,C1014,Technology Course 5,Finance,2/1/2025,3/7/2025,Completed,3,14.54,61.74
5a9062ca-f681-4342-a188-96e70e603915,Brenda Robertson,Other,35-44,Australia,C1043,Finance Course 4,Marketing,1/19/2025,,In Progress,,20.3,
c48d5b21-9595-4bb2-a94a-650760839bc0,John Boyd,Male,35-44,USA,C1005,Business Course 6,Business,12/13/2023,1/3/2024,Completed,1,29.33,82.12
94a8f690-cdda-40c7-af7a-796cfee1ccbf,James Chandler,Male,25-34,Australia,C1004,Business Course 5,Finance,10/2/2023,10/10/2023,Completed,3,8.83,91.48
867b8c4d-37b9-4db0-81df-2c6b5a49f4be,Elizabeth Collins,Male,35-44,India,C1031,Marketing Course 2,Technology,5/23/2024,,In Progress,,13.41,
0f303cd8-9ac4-4bcb-a5c4-73c1eb66a6d8,Wayne Vincent,Female,25-34,Australia,C1037,Marketing Course 8,Design,7/7/2023,,Dropped,,2.14,
af084f2f-f1bd-4556-996a-c305de296728,Erin Turner,Male,35-44,Canada,C1047,Finance Course 8,Design,3/9/2024,,In Progress,,27.12,
a692a233-fa72-4502-972f-7be547a4d403,Thomas Frey,Other,55+,UK,C1029,Design Course 10,Finance,5/22/2023,,In Progress,,20.67,
1d2a7ee5-1992-4ef0-ac7f-48523064a156,Janet Sanchez,Other,55+,UK,C1043,Finance Course 4,Marketing,10/19/2023,,In Progress,,15.31,
42e6e283-fa13-4b70-97b5-622eedfe8a36,Christina Baker,Other,35-44,USA,C1019,Technology Course 10,Finance,10/10/2023,,In Progress,,12.74,
5aee4fc5-333a-41ac-aea6-fd15d498031a,Kimberly Scott,Male,35-44,Australia,C1049,Finance Course 10,Finance,6/23/2024,7/26/2024,Completed,1,29.24,98.39
6d5ac442-387b-4896-9dd6-bb96d95bc6a2,Bryan Smith,Female,55+,Germany,C1010,Technology Course 1,Business,10/23/2024,12/1/2024,Completed,2,25.23,99.22
03ae247e-41aa-4c61-98c3-bd966d13bcc4,Chloe Williams,Male,45-54,Canada,C1032,Marketing Course 3,Design,7/3/2023,8/16/2023,Completed,5,27.85,96.21
3df8673d-cbfd-4505-8dfd-7ff80b0ac96e,Heather Ross,Female,55+,Canada,C1025,Design Course 6,Business,11/22/2024,,Dropped,,4.97,
90c6f157-4c55-45fb-8e20-c9a84e423cbe,Amanda Singleton,Male,45-54,India,C1022,Design Course 3,Design,5/13/2025,7/4/2025,Completed,4,11.85,87.79
628ee277-3a74-4952-8d3f-1ed56fa2131f,Teresa Fernandez,Male,55+,USA,C1025,Design Course 6,Business,6/17/2024,,In Progress,,10.27,
e6ad7e5d-965a-494f-b008-a30c846c466c,Vicki Fitzpatrick,Female,35-44,Germany,C1013,Technology Course 4,Marketing,6/21/2023,,Dropped,,2.52,
02430a1e-713f-443d-b488-30ee0e4b7d30,Michael Jenkins,Other,45-54,USA,C1038,Marketing Course 9,Marketing,10/7/2023,,In Progress,,29.07,
be9de185-98cb-4a68-b929-3a0cb1f51630,Leslie Tran,Other,45-54,Canada,C1029,Design Course 10,Finance,3/26/2025,,In Progress,,26.11,
418df1e6-49b0-4bd2-b7aa-10f690fdafa1,Kimberly Hatfield,Male,55+,USA,C1039,Marketing Course 10,Finance,9/11/2024,,Dropped,,3.4,
dd585904-9458-4601-bf8a-86f03d8c637b,Connie Allison,Other,55+,UK,C1032,Marketing Course 3,Design,9/13/2024,10/28/2024,Completed,3,3.29,62.28
80c4b2c2-723a-4109-9dfb-b2f24e213d4d,Jeremiah Smith,Female,18-24,Australia,C1032,Marketing Course 3,Design,4/23/2024,,In Progress,,29.48,
3b40496c-7be5-4163-9157-2af643dc1f39,Catherine Vega,Male,18-24,India,C1019,Technology Course 10,Finance,3/5/2025,5/25/2025,Completed,4,1.24,77.81
8ab01051-9f0e-48aa-b41f-ff6f6b404afd,Kimberly Garrett,Other,18-24,Australia,C1047,Finance Course 8,Design,9/12/2023,,In Progress,,26.22,
10333b3a-dd1d-4e02-a7b5-72e4dbba5cd4,Timothy Wells,Male,55+,Canada,C1045,Finance Course 6,Business,12/30/2024,,Dropped,,3.87,
9d473cf3-4034-4ab9-96f1-ae3af6acd71d,Daryl Smith,Male,45-54,India,C1040,Finance Course 1,Business,8/19/2023,,In Progress,,8.9,
49c801bd-f597-4419-b7fb-1b4ec64e28b9,Amy Dorsey,Other,25-34,India,C1023,Design Course 4,Marketing,6/27/2024,,Dropped,,4.52,
2402c9e9-0c88-4d72-a4bd-5ce797b1cbc7,Jason Aguilar,Other,45-54,Germany,C1034,Marketing Course 5,Finance,3/9/2024,6/7/2024,Completed,1,24.46,94.26
902beeca-3956-44f0-a5aa-e16d62771164,Margaret Martinez,Male,35-44,India,C1046,Finance Course 7,Technology,9/5/2024,10/29/2024,Completed,1,3.75,95.75
2709f2be-6264-43f8-b86c-daadfcf65c4c,Melissa Hopkins,Female,18-24,Australia,C1046,Finance Course 7,Technology,4/23/2024,,Dropped,,2.58,
dac5782d-e01c-4097-af77-9de26b05ea0e,Joshua Griffin,Male,25-34,USA,C1034,Marketing Course 5,Finance,11/25/2024,12/15/2024,Completed,5,24.11,95.69
3e0288f8-4006-4bca-a935-1da82510c998,Lisa Martin,Male,45-54,India,C1035,Marketing Course 6,Business,1/30/2025,4/27/2025,Completed,3,9.18,90.47
